character,movie,mbti,href,year,notes,id
Charles Palantine,taxi driver,ENFJ,https://www.personality-database.com/profile/24181/charles-palantine-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Dough Boy,taxi driver,ENFP,https://www.personality-database.com/profile/133829/dough-boy-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Easy Andy,taxi driver,ENTP,https://www.personality-database.com/profile/133828/easy-andy-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Tom,taxi driver,ENTP,https://www.personality-database.com/profile/133826/tom-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Iris,taxi driver,ESFP,https://www.personality-database.com/profile/24178/iris-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Charlie T,taxi driver,ESFP,https://www.personality-database.com/profile/133830/charlie-t-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Sport,taxi driver,ESTP,https://www.personality-database.com/profile/24180/sport-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Wizard,taxi driver,ESTP,https://www.personality-database.com/profile/133827/wizard-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Passenger Watching Silhouette,taxi driver,INTJ,https://www.personality-database.com/profile/352312/passenger-watching-silhouette-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Travis Bickle,taxi driver,ISTP,https://www.personality-database.com/profile/4450/travis-bickle-taxi-driver-1976-mbti-personality-type,1976.0,,75314.0
Abigail Masham,the favourite,ENFJ,https://www.personality-database.com/profile/24175/abigail-masham-the-favourite-2018-mbti-personality-type,2018.0,,5083738.0
"Sarah Churchill, Duchess of Marlborough",the favourite,ENTJ,https://www.personality-database.com/profile/24176/sarah-churchill-duchess-of-marlborough-the-favourite-2018-mbti-personality-type,2018.0,,5083738.0
Samuel Masham,the favourite,ESFP,https://www.personality-database.com/profile/121486/samuel-masham-the-favourite-2018-mbti-personality-type,2018.0,,5083738.0
Robert Harley,the favourite,ESTP,https://www.personality-database.com/profile/24177/robert-harley-the-favourite-2018-mbti-personality-type,2018.0,,5083738.0
Queen Anne,the favourite,ISFP,https://www.personality-database.com/profile/24174/queen-anne-the-favourite-2018-mbti-personality-type,2018.0,,5083738.0
Dr. John Cawley,shutter island,ENFJ,https://www.personality-database.com/profile/9624/dr-john-cawley-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
George Noyce,shutter island,ENTP,https://www.personality-database.com/profile/147660/george-noyce-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Warden,shutter island,ESTJ,https://www.personality-database.com/profile/147661/warden-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Chuck Aule,shutter island,INFJ,https://www.personality-database.com/profile/9620/chuck-aule-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Dolores Chanal,shutter island,INFP,https://www.personality-database.com/profile/9626/dolores-chanal-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Rachel Solando,shutter island,INFP,https://www.personality-database.com/profile/9625/rachel-solando-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Dr. Naehring,shutter island,INTJ,https://www.personality-database.com/profile/147662/dr-naehring-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Teddy Daniels,shutter island,ISTJ,https://www.personality-database.com/profile/9619/teddy-daniels-shutter-island-2010-mbti-personality-type,2010.0,,1130884.0
Duke Leto Atreides,dune,ENFJ,https://www.personality-database.com/profile/233926/duke-leto-atreides-dune-2021-mbti-personality-type,2021.0,,1160419.0
Baron Vladimir Harkonnen,dune,ENTJ,https://www.personality-database.com/profile/233929/baron-vladimir-harkonnen-dune-2021-mbti-personality-type,2021.0,,1160419.0
Feyd–Rautha Harkonnen,dune,ENTJ,https://www.personality-database.com/profile/505344/feydrautha-harkonnen-dune-2021-mbti-personality-type,2021.0,,1160419.0
Reverend Mother Mohiam,dune,ENTJ,https://www.personality-database.com/profile/278640/reverend-mother-mohiam-dune-2021-mbti-personality-type,2021.0,,1160419.0
Alia Atreides,dune,ENTP,https://www.personality-database.com/profile/477288/alia-atreides-dune-2021-mbti-personality-type,2021.0,,1160419.0
Jamis,dune,ESFP,https://www.personality-database.com/profile/278641/jamis-dune-2021-mbti-personality-type,2021.0,,1160419.0
Duncan Idaho,dune,ESTP,https://www.personality-database.com/profile/233927/duncan-idaho-dune-2021-mbti-personality-type,2021.0,,1160419.0
Glossu Rabban Harkonnen,dune,ESTP,https://www.personality-database.com/profile/233928/glossu-rabban-harkonnen-dune-2021-mbti-personality-type,2021.0,,1160419.0
Lady Jessica Atreides,dune,INFJ,https://www.personality-database.com/profile/233925/lady-jessica-atreides-dune-2021-mbti-personality-type,2021.0,,1160419.0
Dr. Wellington Yueh,dune,INFP,https://www.personality-database.com/profile/253538/dr-wellington-yueh-dune-2021-mbti-personality-type,2021.0,,1160419.0
Paul Atreides,dune,INTJ,https://www.personality-database.com/profile/233921/paul-atreides-dune-2021-mbti-personality-type,2021.0,,1160419.0
Shai-Hulud,dune,INTJ,https://www.personality-database.com/profile/401499/shaihulud-dune-2021-mbti-personality-type,2021.0,,1160419.0
Princess Irulan Corrino,dune,INTP,https://www.personality-database.com/profile/505341/princess-irulan-corrino-dune-2021-mbti-personality-type,2021.0,,1160419.0
Dr. Liet Kynes,dune,INTP,https://www.personality-database.com/profile/278638/dr-liet-kynes-dune-2021-mbti-personality-type,2021.0,,1160419.0
Thufir Hawat,dune,INTP,https://www.personality-database.com/profile/253540/thufir-hawat-dune-2021-mbti-personality-type,2021.0,,1160419.0
Piter de Vries,dune,INTP,https://www.personality-database.com/profile/233930/piter-de-vries-dune-2021-mbti-personality-type,2021.0,,1160419.0
Shadout Mapes,dune,ISFJ,https://www.personality-database.com/profile/401828/shadout-mapes-dune-2021-mbti-personality-type,2021.0,,1160419.0
Gurney Halleck,dune,ISTJ,https://www.personality-database.com/profile/253537/gurney-halleck-dune-2021-mbti-personality-type,2021.0,,1160419.0
Stilgar,dune,ISTJ,https://www.personality-database.com/profile/233931/stilgar-dune-2021-mbti-personality-type,2021.0,,1160419.0
Chani Kynes,dune,ISTP,https://www.personality-database.com/profile/233922/chani-kynes-dune-2021-mbti-personality-type,2021.0,,1160419.0
Fabrizio De Rossi,titanic,ENFJ,https://www.personality-database.com/profile/86398/fabrizio-de-rossi-titanic-1997-mbti-personality-type,1997.0,,120338.0
First Officer William McMaster Murdoch,titanic,ENFP,https://www.personality-database.com/profile/39566/first-officer-william-mcmaster-murdoch-titanic-1997-mbti-personality-type,1997.0,,120338.0
Molly Brown,titanic,ENTP,https://www.personality-database.com/profile/2838/molly-brown-titanic-1997-mbti-personality-type,1997.0,,120338.0
Jack Dawson,titanic,ESFP,https://www.personality-database.com/profile/2835/jack-dawson-titanic-1997-mbti-personality-type,1997.0,,120338.0
Caledon “Cal” Hockley,titanic,ESTJ,https://www.personality-database.com/profile/2837/caledon-cal-hockley-titanic-1997-mbti-personality-type,1997.0,,120338.0
Second Officer Charles Lightoller,titanic,ESTJ,https://www.personality-database.com/profile/39564/second-officer-charles-lightoller-titanic-1997-mbti-personality-type,1997.0,,120338.0
J. Bruce Ismay,titanic,ESTJ,https://www.personality-database.com/profile/2842/j-bruce-ismay-titanic-1997-mbti-personality-type,1997.0,,120338.0
Titanic,titanic,ESTP,https://www.personality-database.com/profile/1597631/titanic-titanic-1997-mbti-personality-type,1997.0,,120338.0
Tommy Ryan,titanic,ESTP,https://www.personality-database.com/profile/634317/tommy-ryan-titanic-1997-mbti-personality-type,1997.0,,120338.0
Fifth Officer Harold Lowe,titanic,ESTP,https://www.personality-database.com/profile/200838/fifth-officer-harold-lowe-titanic-1997-mbti-personality-type,1997.0,,120338.0
Brock Lovett,titanic,ESTP,https://www.personality-database.com/profile/2840/brock-lovett-titanic-1997-mbti-personality-type,1997.0,,120338.0
Thomas Andrews,titanic,INFJ,https://www.personality-database.com/profile/2844/thomas-andrews-titanic-1997-mbti-personality-type,1997.0,,120338.0
Sixth Officer James Moody,titanic,ISFJ,https://www.personality-database.com/profile/305644/sixth-officer-james-moody-titanic-1997-mbti-personality-type,1997.0,,120338.0
Chief Officer Henry Tingle Wilde,titanic,ISFJ,https://www.personality-database.com/profile/39565/chief-officer-henry-tingle-wilde-titanic-1997-mbti-personality-type,1997.0,,120338.0
Rose Dewitt Bukater,titanic,ISFP,https://www.personality-database.com/profile/2836/rose-dewitt-bukater-titanic-1997-mbti-personality-type,1997.0,,120338.0
Captain Edward John Smith,titanic,ISTJ,https://www.personality-database.com/profile/2841/captain-edward-john-smith-titanic-1997-mbti-personality-type,1997.0,,120338.0
Ruth DeWitt Bukater,titanic,ISTJ,https://www.personality-database.com/profile/2839/ruth-dewitt-bukater-titanic-1997-mbti-personality-type,1997.0,,120338.0
Spicer Lovejoy,titanic,ISTJ,https://www.personality-database.com/profile/2843/spicer-lovejoy-titanic-1997-mbti-personality-type,1997.0,,120338.0
The Iceberg,titanic,ISTP,https://www.personality-database.com/profile/510720/the-iceberg-titanic-1997-mbti-personality-type,1997.0,,120338.0
Jimmy Hoffa,the irishman,ENFJ,https://www.personality-database.com/profile/63423/jimmy-hoffa-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Joey Glimco,the irishman,ENTP,https://www.personality-database.com/profile/521959/joey-glimco-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Bill Bufalino,the irishman,ENTP,https://www.personality-database.com/profile/76454/bill-bufalino-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
"Josephine ""Jo"" Hoffa",the irishman,ESFJ,https://www.personality-database.com/profile/521960/josephine-jo-hoffa-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Russel Bufalino,the irishman,ESFJ,https://www.personality-database.com/profile/71389/russel-bufalino-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
"Anthony ""Fat Tony"" Salerno",the irishman,ESFP,https://www.personality-database.com/profile/72652/anthony-fat-tony-salerno-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Tony Pro,the irishman,ESFP,https://www.personality-database.com/profile/72651/tony-pro-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Skinny Razor,the irishman,ESTP,https://www.personality-database.com/profile/72653/skinny-razor-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
"Joe ""The Blond"" Gallo / ""Crazy Joe""",the irishman,ESTP,https://www.personality-database.com/profile/63425/joe-the-blond-gallo-crazy-joe-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Peggy Sheeran,the irishman,INFJ,https://www.personality-database.com/profile/72918/peggy-sheeran-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Allen Dorfman,the irishman,INTJ,https://www.personality-database.com/profile/132053/allen-dorfman-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Sally Bugs,the irishman,INTP,https://www.personality-database.com/profile/132108/sally-bugs-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
"Tony ""Three Fingers"" Castellito",the irishman,ISFJ,https://www.personality-database.com/profile/521976/tony-three-fingers-castellito-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Chuckie O'Brien,the irishman,ISTJ,https://www.personality-database.com/profile/63424/chuckie-obrien-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Frank 'The Irishman' Sheeran,the irishman,ISTP,https://www.personality-database.com/profile/63422/frank-the-irishman-sheeran-the-irishman-2019-mbti-personality-type,2019.0,,1302006.0
Pelle,midsommar,ENFJ,https://www.personality-database.com/profile/43096/pelle-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Ingemar,midsommar,ENFJ,https://www.personality-database.com/profile/104100/ingemar-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Simon,midsommar,ESFJ,https://www.personality-database.com/profile/43100/simon-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Mark,midsommar,ESTP,https://www.personality-database.com/profile/43102/mark-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Odd,midsommar,INTJ,https://www.personality-database.com/profile/43101/odd-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Connie,midsommar,ISFJ,https://www.personality-database.com/profile/43099/connie-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Dani,midsommar,ISFP,https://www.personality-database.com/profile/43094/dani-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Christian,midsommar,ISFP,https://www.personality-database.com/profile/43095/christian-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Maja,midsommar,ISFP,https://www.personality-database.com/profile/43098/maja-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Josh,midsommar,ISTJ,https://www.personality-database.com/profile/43097/josh-midsommar-2019-mbti-personality-type,2019.0,,8772262.0
Eli Sunday,there will be blood,ENFJ,https://www.personality-database.com/profile/18449/eli-sunday-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Daniel Plainview,there will be blood,ENTJ,https://www.personality-database.com/profile/18448/daniel-plainview-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Bandy,there will be blood,ESFJ,https://www.personality-database.com/profile/150846/bandy-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
H.M. Tilford,there will be blood,ESTJ,https://www.personality-database.com/profile/150849/hm-tilford-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
H.W. Plainview,there will be blood,INTP,https://www.personality-database.com/profile/18450/hw-plainview-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Abel Sunday,there will be blood,ISFJ,https://www.personality-database.com/profile/150847/abel-sunday-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Henry Plainview,there will be blood,ISFJ,https://www.personality-database.com/profile/18453/henry-plainview-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Mary Sunday,there will be blood,ISFJ,https://www.personality-database.com/profile/18451/mary-sunday-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Fletcher,there will be blood,ISTJ,https://www.personality-database.com/profile/45743/fletcher-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Paul Sunday,there will be blood,ISTJ,https://www.personality-database.com/profile/18452/paul-sunday-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
William Bandy,there will be blood,ISTP,https://www.personality-database.com/profile/539906/william-bandy-there-will-be-blood-2007-mbti-personality-type,2007.0,,469494.0
Commodus,gladiator,ENFJ,https://www.personality-database.com/profile/8886/commodus-gladiator-2000-mbti-personality-type,2000.0,,172495.0
Maximus Decimus Meridius,gladiator,ENTJ,https://www.personality-database.com/profile/8884/maximus-decimus-meridius-gladiator-2000-mbti-personality-type,2000.0,,172495.0
Antonius Proximo,gladiator,ESTJ,https://www.personality-database.com/profile/28768/antonius-proximo-gladiator-2000-mbti-personality-type,2000.0,,172495.0
